id,OtherGestures,Smile,Laugh,Scowl,otherEyebrowMovement,Frown,Raise,OtherEyeMovements,Close-R,X-Open,Close-BE,gazeInterlocutor,gazeDown,gazeUp,otherGaze,gazeSide,openMouth,closeMouth,lipsDown,lipsUp,lipsRetracted,lipsProtruded,SideTurn,downR,sideTilt,backHead,otherHeadM,sideTurnR,sideTiltR,waggle,forwardHead,downRHead,singleHand,bothHands,otherHandM,complexHandM,sidewaysHand,downHands,upHands,class,transcription,Pronunciation_posteriori,Gender,Mood_from_mva,Count of Syllables,Count of filler and pauses,Rate of speech - syb per sec,Speaking time secs w/o pauses,Duration time secs w pauses,Ratio speaking to duration,Fundamental frequency_f0 Hz,SD Fundamental frequency_f0 Hz,Median Fundamental frequency_f0 Hz,Minimum Fundamental frequency_f0 Hz,Maximum Fundamental frequency_f0 Hz,25th Quantile Fundamental frequency_f0 Hz,75th Quantile Fundamental frequency_f0 Hz
trial_truth_040.mp4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"Um...well I remember I heard a shot after that. Um...and I remember getting under the vehicle...and...I fell on the ground. And um that's when SPO Jerry Johnson, I heard him come up.",7.04,a Male,speaking passionately,67.0,11.0,2.0,12.2,31.0,0.4,142.72,45.22,130.4,80.0,383.0,117.0,147.0
trial_truth_041.mp4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Um, I put on my soft body armor and put on, um, in the Repeat Offender Project we had hard body armor, uh, for, which was good for rifle rounds. So, it was augmented body armor. So I put that on. Um, I changed my glasses when I noticed the time of day. So, I changed the glasses from, um, my sunglasses to, uh, clear lenses, to have eye protection. Uh, got my department rifle, insured that I had my department rifle and my taser shotgun, and, um, made sure my body armor had the recording devices on it.",100.0,a Male,Showing no emotion,135.0,10.0,4.0,27.6,34.0,0.8,110.64,27.06,104.2,73.0,239.0,97.0,114.0
trial_truth_042.mp4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,truthful,"As, from what my recollection, is I saw him pull out the two knives and then they go back. I'm, I'm going down. And all I can see is basically from my vantage point is his feet is just turning into what appears to be possibly to the to the east. I at that point I just looking at his feet so I'm assuming he was turning and went down to the ground.",100.0,a Male,Reading,125.0,8.0,4.0,24.8,30.0,0.8,116.4,35.54,103.6,72.0,368.0,91.0,132.0
trial_truth_043.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,truthful,"Other tactical officers that were already at the scene were deployed on the inner perimeter already.  Um, again Officer Purdue had already deployed in a high-ground position, and so the next two that walked up, Officer Perez, Officer Ramon Hernelez, walked up, and I was going to send both of those individuals up to where Officer Weimerskirtz was requesting additional manpower.",95.08,Voice not recognized,,83.0,8.0,4.0,16.7,22.0,0.8,95.62,23.11,88.8,72.0,199.0,85.0,95.0
trial_truth_044.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,truthful,"Um, I remember they were going in and out of the basements. I remember when the like, young ladies um fell down in the kitchen because she was so intoxicated she couldn’t walk. Um, me and my staff, one of my staff members actually made a comment about that. Um, and that’s all the only other time I remember seeing them. ",79.85,a Male,speaking passionately,52.0,5.0,2.0,16.0,21.0,0.8,135.13,25.47,131.4,97.0,387.0,120.0,142.0
trial_truth_045.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Um, my daughter and ah, Nicole have been friends for a long time. Ah, pretty much cause they were both lifers for the class of 2005. And um, I had actually taught Nicole sophomore English. And Nicole and Megan had been in the band together for, I think, from like 7th to 10th grade. And um, no excuse me, basketball from 7th to 10th. And then in the band together from 4th through 12th.",100.0,a female,Showing no emotion,115.0,9.0,3.0,28.0,33.0,0.8,173.76,31.0,171.4,80.0,389.0,159.0,185.0
trial_truth_046.mp4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,truthful,"They were...they were at the taller (?) table there,in the walk way. Um,we were staring all over the place,looking around,taking pictures. Inside,outside,capture as much as possible and they, uh, they kind of stopped me, uh, and started talking to me, and uh, um, the two girls and the two guys that had been drinking were trying to uh,to say something to me. None of it made sense, um they were telling me how they were amazed with how many pictures that were taken,and stuff but uh, most of what they said was not really understandable. ",79.95,a Male,Reading,90.0,10.0,2.0,28.8,37.0,0.8,118.1,21.96,113.9,80.0,397.0,107.0,123.0
trial_truth_047.mp4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,truthful,"asked him instinctively \so you are not going to drive anyway,  right?\"", and I said,  \""you are going to stay here, and he is going to pick you up\"",  he said, \""yes\"".  I have a personal connection with that because my grandfather was killed by a drunk driver,  so whenever comes anyone that is intoxicated that could have the possibility of driving, I was just like,  \""you not going to go anywhere\"" and so I had a moment of making sure that  he was going to stay in the vicinity, so I asked him, he said, \""yes\"". """,100.0,Voice not recognized,,104.0,5.0,4.0,22.5,26.0,0.9,96.0,12.11,93.1,80.0,164.0,89.0,99.0
trial_truth_048.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,truthful,"Um, tanbark, I started to notice some debris on the road way. I noticed some uhhh... tire marks.  Wasn't exactly exactly sure what it was. Some debris.  ahhh I started following it down and noticed some damaged to the roadway ahh then when I looked up I saw a white car i was up against the tree",90.02,a Male,Showing no emotion,76.0,12.0,3.0,17.4,26.0,0.7,109.17,16.16,105.7,80.0,190.0,101.0,112.0
trial_truth_049.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"A. She felt very safe there. B. Angela, the great aunt felt very committed to her well being, um and C. She needs stability permanency and safety in order to be able to heal and recover and it was clear just in the time that Gabby had spent at Angela's that she was receiving that at her aunt and her uncle. ",,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_truth_050.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,truthful,"At that time on December nineteenth we were also looking for some missing items. Uh, such as, uh, badge and a gun. And we, uh, we started driving up and down, you know, and through new castle. Um, we went on foot a couple times. Um, through New Castle Road and through Stadium Drive to look for, like, a badge or gun or any other evidence.",84.99,a Male,Showing no emotion,78.0,6.0,3.0,17.9,23.0,0.8,99.97,17.36,97.0,75.0,193.0,90.0,103.0
trial_truth_051.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,truthful,Woke up to a lot of pain and lot of pressure and sound of somebody moaning. And quickly realized it was Bo. And then I just shut my eyes and laid there. And that was I don't even think a decision that I consciously made. And I waited until he was done. And...he got up and he literally picked up a blanket and threw it on me.,94.95,a female,Showing no emotion,114.0,7.0,4.0,24.0,29.0,0.8,179.88,68.21,207.0,78.0,374.0,108.0,228.0
trial_truth_052.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,truthful,"Five of the items had ... were first taken through the serology process, because they needed to determine what type of DNA is present. The reason being is if sperm cells are identified, we have to take them through a process where we then... we call it a differential separation where we are trying to separate the sperm cells from all of the epithelial cells. ",100.0,a female,Reading,116.0,5.0,4.0,27.0,29.0,0.9,216.99,48.0,210.7,76.0,392.0,193.0,237.0
trial_truth_053.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,truthful,"They were good um he treated me with respect he loved me um he would like I have degenerative disc disease in my neck so he would bring a pillow in the bathroom and put it behind my head so that my neck wouldn't hurt. Um... he um... he would always ask me how I was doing you know always want to talk to me he always called me \baby\"" and said he loved me. He used to tell me he loved me all the time.""",100.0,a female,Showing no emotion,111.0,6.0,4.0,21.8,30.0,0.7,184.84,39.4,178.5,74.0,388.0,171.0,197.0
trial_truth_054.mp4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,truthful,"Psychologists once explained to me that society had this need to umm persecute people. They get some sort of gratification from it, so there might be something going on there. Umm beside that I, I don't really -- it's so convoluted that we could talk for hours on that. But umm it just is what it is.",100.0,a female,Showing no emotion,84.0,10.0,3.0,15.2,24.0,0.6,181.28,49.41,199.5,76.0,353.0,126.0,208.0
trial_truth_055.mp4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"Nothing that is what you typically see in a case like this, such as um a childhood where there was drugs, alcoholism, molestation, things like that. None of those things occurred in my family. Um, so, I don't know, I guess that we would sort of joke that my mom didn't beat me hard enough. So I don't really have a mitigation.",90.15,a female,Showing no emotion,92.0,8.0,3.0,18.9,29.0,0.6,180.57,53.45,199.6,86.0,358.0,110.0,210.0
trial_truth_056.mp4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,truthful,"Mmm initially ... I've never been on Twitter, I don't even know what it looks like. I just have heard about it through other people, reading about it in magazines ... Um... In 2009 somebody started a false Twitter account in my name and began tweeting, pretending they were me. So, I had that shut down. Um and then it ... it just became sort of ... an idea that I thought of in February and we decided to go for it.",90.06,a female,Showing no emotion,111.0,15.0,3.0,20.9,34.0,0.6,173.04,57.98,195.4,80.0,400.0,104.0,211.0
trial_truth_057.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"I was born in Durango, Colorado. My mother was a single mother. I have two older sisters, Karen Berry and Dory Gardner. I have one older brother. I was um quite a bit younger than all of them so I primarily grew up by myself. Um I lived back and forth in Texas and New Mexico until I was about 6 years old. At that point my mother married my step father. Um I lived, we lived in New Mexico until I was approximately in fifth grade.",100.0,a female,Reading,135.0,10.0,4.0,31.3,38.0,0.8,198.85,37.68,200.6,77.0,373.0,192.0,214.0
trial_truth_058.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Um whenever I was little, um my oldest nephew is um two years younger than I am so he and I were always very close. And so whenever I was really little i spent a lot of time with her and then whenever, um I was a freshman in high school I went and lived with her.",100.0,a female,Showing no emotion,76.0,3.0,4.0,18.7,21.0,0.9,193.08,37.55,198.9,81.0,328.0,188.0,212.0
trial_truth_059.mp4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,"We were married for two years, and um, we divorced when she was about 10 months old. And basically, we were just too young and didn't know what marriage was supposed to be about. And so, you know, just, I knew that I wanted to go to school. He was very jealous. Um, he really didn't want me to work or go to school, or even go to the grocery store.",100.0,a female,Showing no emotion,102.0,7.0,4.0,21.3,27.0,0.8,191.05,45.29,205.4,81.0,305.0,194.0,215.0
trial_truth_060.mp4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"Yes um, Reginald and I would have like long talks and through one of our long talks, it was um late at night and it was just us two. But I guess we put ourselves in a vulnerable position and um we, we ... we slept together.",100.0,a female,Showing no emotion,76.0,7.0,4.0,14.3,20.0,0.7,179.65,32.57,174.4,74.0,340.0,167.0,188.0
